                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r22.11.1"                               "gfortran"                                 "12.1.0"                    "x86_64-linux-22.6.1"                                 "CRMATH"                               "20231221"                     5.00000E+001                     1.00000E+003                     1.98841E+033                     6.95700E+010                     3.82800E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87                                       88                                       89                                       90                                       91                                       92                                       93                                       94                                       95                                       96                                       97                                       98                                       99                                      100                                      101                                      102                                      103                                      104                                      105                                      106                                      107                                      108                                      109                                      110                                      111                                      112                                      113                                      114                                      115                                      116 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                               mix_type_1                               mix_qtop_1                               mix_type_2                               mix_qtop_2                               mix_type_3                               mix_qtop_3                               mix_type_4                               mix_qtop_4                               mix_type_5                               mix_qtop_5                                 log_Lnuc                                  extra_L                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                              burn_type_1                              burn_qtop_1                              burn_type_2                              burn_qtop_2                             he_core_mass                             co_core_mass                            envelope_mass                   envelope_fraction_left                        dynamic_timescale                             kh_timescale                           mdot_timescale                   kh_div_mdot_timescales                            nuc_timescale                                 log_Teff                                    log_L                                   radius                                    log_g                             lum_div_Ledd                    surface_optical_depth                             log_center_T                           log_center_Rho                             log_center_P                                center_ye                                center_h1                               center_he4                               surface_h1                              surface_he4                              surface_c12                              surface_n14                              surface_o16                             total_energy                            rel_run_E_err                   total_angular_momentum                              i_rot_total                              num_retries                                num_iters                            delta_shu_top                            delta_shu_mid                        frac_ET_thickness                     thickness_bernouilli                    thermal_eq_difference                             model_number                                      age                              period_days                        binary_separation                                     rl_1                                     rl_2                            rl_overflow_1                            rl_overflow_2                   rl_relative_overflow_1                   rl_relative_overflow_2                              star_1_mass                              star_2_mass                        lg_mtransfer_rate                           lg_mstar_dot_1                           lg_mstar_dot_2                         lg_system_mdot_1                         lg_system_mdot_2                           lg_wind_mdot_1                           lg_wind_mdot_2                      fixed_xfer_fraction                        eff_xfer_fraction                                    J_orb                                 J_spin_1                                 J_spin_2                                  J_total                                     Jdot                                  jdot_mb                                  jdot_gr                                  jdot_ml                                  jdot_ls                        jdot_missing_wind                        P_rot_div_P_orb_1                        P_rot_div_P_orb_2                              donor_index                         ignore_rlof_flag                                  ET_RL_1                                  ET_RL_2                                ET_surf_1                                ET_surf_2                        contact_condition                       stopping_condition                      mtransfer_timescale                                        q                        pre_zams_or_relax                          runtime_minutes                         had_RLOF_at_ZAMS                                   had_ET                              had_contact 
                                       1                                     1064                     1.00000E+002                     2.00000E+000                     1.68000E+001                    -9.90000E+001                     6.05355E+000                     3.56037E-001                     7.81291E-008                     3.70036E-001                     3.70036E-001                                        0                     4.64856E-001                                        5                     1.00000E+000                                       -1                     1.00000E+000                                       -1                     1.00000E+000                                       -1                     1.00000E+000                     4.89294E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     9.70773E+033                     1.49030E+034                                        6                     2.54292E-002                                        5                     1.52520E-001                     0.00000E+000                     0.00000E+000                     1.68000E+001                     1.00000E+000                     2.88734E+004                     5.03870E+004                     1.68000E+100                     2.99923E-096                     6.61037E+006                     4.50500E+000                     4.40508E+000                     5.19036E+000                     4.23298E+000                     3.00500E-001                     6.66667E-001                     7.54504E+000                     7.62469E-001                     1.64981E+001                     8.57037E-001                     7.14072E-001                     2.71393E-001                     7.15500E-001                     2.70271E-001                     2.44729E-003                     7.17343E-004                     6.66017E-003                    -1.35672E+050                    -4.59099E-013                     2.11090E+052                     3.36665E+056                                        0                                        4                                        0                                        0                                        0                                        0                     6.29556E+000                     1.00000E+000                     1.00000E+002                     1.15000E+000                     1.59022E+001                     6.52210E+000                     5.54182E+000                    -1.46873E-001                    -3.51461E-001                    -2.25192E-002                    -6.34199E-002                     2.40000E+001                     1.68000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                     1.00000E+000                     1.00000E+000                     1.52087E+054                     4.69879E+052                     2.11090E+052                     1.58896E+054                    -1.03174E+037                     0.00000E+000                    -1.03174E+037                     0.00000E+000                     0.00000E+000                     0.00000E+000                     1.00807E+000                     1.00558E+000                     1.00000E+000                     1.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     3.62903E-002                    -1.00000E+000                     0.00000E+000                     7.00000E-001                     1.00000E+000                     1.60529E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                                       2                                     1064                     2.35000E+002                     2.13033E+000                     1.68000E+001                    -9.90000E+001                     7.22204E+000                     4.27398E-001                     7.81291E-008                     1.00000E+000                     1.00000E+000                                        0                     1.00000E+000                                        5                     1.00000E+000                                       -1                     1.00000E+000                                       -1                     1.00000E+000                                       -1                     1.00000E+000                     4.97499E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     1.00826E+034                     1.52806E+034                                        6                     3.39474E-002                                        5                     1.64516E-001                     0.00000E+000                     0.00000E+000                     1.68000E+001                     1.00000E+000                     2.90579E+004                     5.11069E+004                     1.68000E+100                     3.04208E-096                     6.73333E+006                     4.50208E+000                     4.39708E+000                     5.21244E+000                     4.22930E+000                     2.98205E-001                     6.66667E-001                     7.54127E+000                     7.49500E-001                     1.64816E+001                     8.57111E-001                     7.14220E-001                     2.71266E-001                     7.15500E-001                     2.70271E-001                     2.44729E-003                     7.17343E-004                     6.66017E-003                    -1.34539E+050                    -1.37253E-012                     2.14555E+052                     3.41914E+056                                        0                                        4                                        0                                        0                                        0                                        0                     7.31717E+000                     2.00000E+000                     2.35000E+002                     1.15000E+000                     1.59022E+001                     6.52210E+000                     5.54182E+000                    -1.14899E-001                    -3.29379E-001                    -1.76169E-002                    -5.94353E-002                     2.40000E+001                     1.68000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                     1.00000E+000                     1.00000E+000                     1.52087E+054                     4.78789E+052                     2.14555E+052                     1.59020E+054                    -1.26004E+041                     0.00000E+000                    -1.03174E+037                     0.00000E+000                    -1.25994E+041                     0.00000E+000                     1.00596E+000                     1.00526E+000                     1.00000E+000                     1.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     3.81427E-002                    -1.00000E+000                     0.00000E+000                     7.00000E-001                     1.00000E+000                     1.60529E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                                       3                                     1062                     4.17250E+002                     2.26067E+000                     1.68000E+001                    -9.90000E+001                     8.02008E+000                     4.76075E-001                     7.81291E-008                     1.00000E+000                     1.00000E+000                                        0                     1.00000E+000                                        5                     1.00000E+000                                       -1                     1.00000E+000                                       -1                     1.00000E+000                                       -1                     1.00000E+000                     4.93643E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     9.95136E+033                     1.51419E+034                                        6                     2.98061E-002                                        5                     1.59277E-001                     0.00000E+000                     0.00000E+000                     1.68000E+001                     1.00000E+000                     2.92982E+004                     5.19636E+004                     1.68000E+100                     3.09307E-096                     6.88390E+006                     4.49848E+000                     4.38748E+000                     5.24114E+000                     4.22453E+000                     2.95411E-001                     6.66667E-001                     7.53670E+000                     7.34109E-001                     1.64619E+001                     8.57148E-001                     7.14295E-001                     2.71197E-001                     7.15500E-001                     2.70271E-001                     2.44729E-003                     7.17343E-004                     6.66017E-003                    -1.33175E+050                    -2.69580E-011                     2.18290E+052                     3.48477E+056                                        0                                        4                                        0                                        0                                        0                                        0                     6.26563E+000                     3.00000E+000                     4.17250E+002                     1.15000E+000                     1.59022E+001                     6.52210E+000                     5.54182E+000                    -7.40591E-002                    -3.00679E-001                    -1.13551E-002                    -5.42565E-002                     2.40000E+001                     1.68000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                     1.00000E+000                     1.00000E+000                     1.52087E+054                     4.86987E+052                     2.18290E+052                     1.59140E+054                    -1.14167E+041                     0.00000E+000                    -1.03174E+037                     0.00000E+000                    -1.14156E+041                     0.00000E+000                     1.00739E+000                     1.00672E+000                     1.00000E+000                     1.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     4.05298E-002                    -1.00000E+000                     0.00000E+000                     7.00000E-001                     1.00000E+000                     1.60529E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                                       4                                     1058                     6.63288E+002                     2.39100E+000                     1.68000E+001                    -9.90000E+001                     8.56209E+000                     5.07466E-001                     7.81291E-008                     1.00000E+000                     1.00000E+000                                        0                     1.00000E+000                                        5                     1.00000E+000                                       -1                     1.00000E+000                                       -1                     1.00000E+000                                       -1                     1.00000E+000                     4.85130E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     9.57498E+033                     1.48397E+034                                        6                     2.12572E-002                                        5                     1.47325E-001                     0.00000E+000                     0.00000E+000                     1.68000E+001                     1.00000E+000                     2.95705E+004                     5.28074E+004                     1.68000E+100                     3.14330E-096                     7.03897E+006                     4.49472E+000                     4.37780E+000                     5.27356E+000                     4.21917E+000                     2.92541E-001                     6.66667E-001                     7.53197E+000                     7.18489E-001                     1.64418E+001                     8.57168E-001                     7.14334E-001                     2.71156E-001                     7.15500E-001                     2.70271E-001                     2.44729E-003                     7.17343E-004                     6.66017E-003                    -1.31774E+050                    -3.59975E-011                     2.22587E+052                     3.55504E+056                                        0                                        4                                        0                                        0                                        0                                        0                     4.60254E+000                     4.00000E+000                     6.63288E+002                     1.15000E+000                     1.59022E+001                     6.52210E+000                     5.54182E+000                    -3.43100E-002                    -2.68254E-001                    -5.26057E-003                    -4.84054E-002                     2.40000E+001                     1.68000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                     1.00000E+000                     1.00000E+000                     1.52087E+054                     4.95406E+052                     2.22587E+052                     1.59267E+054                    -7.92148E+040                     0.00000E+000                    -1.03174E+037                     0.00000E+000                    -7.92045E+040                     0.00000E+000                     1.00683E+000                     1.00742E+000                     1.00000E+000                     1.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     4.20188E-002                    -1.00000E+000                     0.00000E+000                     7.00000E-001                     1.00000E+000                     1.60530E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                                       5                                     1056                     8.88014E+002                     2.35165E+000                     1.68000E+001                    -9.90000E+001                     8.82640E+000                     5.24642E-001                     7.81291E-008                     1.00000E+000                     1.00000E+000                                        0                     1.00000E+000                                        5                     1.00000E+000                                       -1                     1.00000E+000                                       -1                     1.00000E+000                                       -1                     1.00000E+000                     4.76951E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     9.20335E+033                     1.45328E+034                                        6                     1.38503E-002                                        5                     1.35822E-001                     0.00000E+000                     0.00000E+000                     1.68000E+001                     1.00000E+000                     2.97776E+004                     5.33423E+004                     1.68000E+100                     3.17514E-096                     7.14341E+006                     4.49212E+000                     4.37140E+000                     5.29815E+000                     4.21513E+000                     2.90600E-001                     6.66667E-001                     7.52872E+000                     7.07931E-001                     1.64280E+001                     8.57173E-001                     7.14344E-001                     2.71140E-001                     7.15500E-001                     2.70271E-001                     2.44729E-003                     7.17343E-004                     6.66017E-003                    -1.30815E+050                    -3.68260E-011                     2.26388E+052                     3.60501E+056                                        0                                        4                                        0                                        0                                        0                                        0                     3.33741E+000                     5.00000E+000                     8.88014E+002                     1.15000E+000                     1.59022E+001                     6.52210E+000                     5.54182E+000                    -8.88631E-003                    -2.43665E-001                    -1.36249E-003                    -4.39685E-002                     2.40000E+001                     1.68000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                     1.00000E+000                     1.00000E+000                     1.52087E+054                     5.01488E+052                     2.26388E+052                     1.59366E+054                    -5.26630E+040                     0.00000E+000                    -1.03174E+037                     0.00000E+000                    -5.26527E+040                     0.00000E+000                     1.00410E+000                     1.00546E+000                     1.00000E+000                     1.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     4.23093E-002                    -1.00000E+000                     0.00000E+000                     7.00000E-001                     1.00000E+000                     1.60530E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                                       6                                     1053                     1.19139E+003                     2.48199E+000                     1.68000E+001                    -9.90000E+001                     8.88742E+000                     5.28549E-001                     7.81291E-008                     1.00000E+000                     1.00000E+000                                        0                     1.00000E+000                                        5                     1.00000E+000                                       -1                     1.00000E+000                                       -1                     1.00000E+000                                       -1                     1.00000E+000                     4.66559E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     8.72083E+033                     1.41514E+034                                        6                     6.01357E-003                                        5                     1.21300E-001                     0.00000E+000                     0.00000E+000                     1.68000E+001                     1.00000E+000                     2.99885E+004                     5.37395E+004                     1.68000E+100                     3.19878E-096                     7.23056E+006                     4.48978E+000                     4.36614E+000                     5.32314E+000                     4.21104E+000                     2.88975E-001                     6.66667E-001                     7.52583E+000                     6.98838E-001                     1.64161E+001                     8.57169E-001                     7.14336E-001                     2.71138E-001                     7.15500E-001                     2.70271E-001                     2.44729E-003                     7.17343E-004                     6.66017E-003                    -1.29970E+050                    -3.77305E-011                     2.29419E+052                     3.65089E+056                                        0                                        4                                        0                                        0                                        0                                        0                     2.03703E+000                     6.00000E+000                     1.19139E+003                     1.15000E+000                     1.59022E+001                     6.52210E+000                     5.54182E+000                     1.16126E-002                    -2.18675E-001                     1.78049E-003                    -3.94591E-002                     2.40000E+001                     1.68000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                     1.00000E+000                     1.00000E+000                     1.52087E+054                     5.04819E+052                     2.29419E+052                     1.59429E+054                    -2.74653E+040                     0.00000E+000                    -1.03174E+037                     0.00000E+000                    -2.74550E+040                     0.00000E+000                     1.00293E+000                     1.00537E+000                     1.00000E+000                     1.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     4.16350E-002                    -1.00000E+000                     0.00000E+000                     7.00000E-001                     1.00000E+000                     1.60530E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                                       7                                     1051                     1.60096E+003                     2.61232E+000                     1.68000E+001                    -9.90000E+001                     8.74059E+000                     5.19401E-001                     7.81291E-008                     1.00000E+000                     1.00000E+000                                        0                     1.00000E+000                                        5                     1.00000E+000                                       -1                     1.00000E+000                                       -1                     1.00000E+000                                       -1                     1.00000E+000                     4.55299E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     8.18915E+033                     1.36919E+034                                        6                     4.75852E-004                                        5                     1.05775E-001                     0.00000E+000                     0.00000E+000                     1.68000E+001                     1.00000E+000                     3.01923E+004                     5.38854E+004                     1.68000E+100                     3.20747E-096                     7.28300E+006                     4.48801E+000                     4.36300E+000                     5.34723E+000                     4.20712E+000                     2.87981E-001                     6.66667E-001                     7.52370E+000                     6.92507E-001                     1.64076E+001                     8.57161E-001                     7.14320E-001                     2.71142E-001                     7.15500E-001                     2.70271E-001                     2.44729E-003                     7.17343E-004                     6.66017E-003                    -1.29344E+050                    -3.85860E-011                     2.32011E+052                     3.68699E+056                                        0                                        4                                        0                                        0                                        0                                        0                     9.29084E-001                     7.00000E+000                     1.60096E+003                     1.15000E+000                     1.59022E+001                     6.52210E+000                     5.54182E+000                     2.46693E-002                    -1.94586E-001                     3.78242E-003                    -3.51124E-002                     2.40000E+001                     1.68000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                     1.00000E+000                     1.00000E+000                     1.52087E+054                     5.05849E+052                     2.32011E+052                     1.59465E+054                    -7.69489E+039                     0.00000E+000                    -1.03174E+037                     0.00000E+000                    -7.68457E+039                     0.00000E+000                     1.00129E+000                     1.00488E+000                     1.00000E+000                     1.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     3.97338E-002                    -1.00000E+000                     0.00000E+000                     7.00000E-001                     1.00000E+000                     1.60530E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                                       8                                     1049                     2.15387E+003                     2.74265E+000                     1.68000E+001                    -9.90000E+001                     8.34735E+000                     4.95336E-001                     7.81291E-008                     1.00000E+000                     1.00000E+000                                        0                     1.00000E+000                                        5                     1.00000E+000                                       -1                     1.00000E+000                                       -1                     1.00000E+000                                       -1                     1.00000E+000                     4.44319E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     7.65955E+033                     1.32216E+034                                        5                     9.09266E-002                                        4                     2.27644E-001                     0.00000E+000                     0.00000E+000                     1.68000E+001                     1.00000E+000                     3.03868E+004                     5.36239E+004                     1.68000E+100                     3.19190E-096                     7.27875E+006                     4.48715E+000                     4.36325E+000                     5.37018E+000                     4.20340E+000                     2.87662E-001                     6.66667E-001                     7.52266E+000                     6.90149E-001                     1.64041E+001                     8.57152E-001                     7.14303E-001                     2.71147E-001                     7.15500E-001                     2.70271E-001                     2.44729E-003                     7.17343E-004                     6.66017E-003                    -1.29032E+050                    -3.93220E-011                     2.33816E+052                     3.70796E+056                                        0                                        5                                        0                                        0                                        0                                        0                     5.81996E-001                     8.00000E+000                     2.15387E+003                     1.15000E+000                     1.59022E+001                     6.52210E+000                     5.54182E+000                     2.74183E-002                    -1.71640E-001                     4.20390E-003                    -3.09718E-002                     2.40000E+001                     1.68000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                     1.00000E+000                     1.00000E+000                     1.52087E+054                     5.03935E+052                     2.33816E+052                     1.59464E+054                     6.30726E+039                     0.00000E+000                    -1.03174E+037                     0.00000E+000                     6.31758E+039                     0.00000E+000                     9.99104E-001                     1.00413E+000                     1.00000E+000                     1.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     3.61188E-002                    -1.00000E+000                     0.00000E+000                     7.00000E-001                     1.00000E+000                     1.60530E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                                       9                                     1048                     2.90030E+003                     2.87299E+000                     1.68000E+001                    -9.90000E+001                     7.75390E+000                     4.60615E-001                     7.81291E-008                     1.00000E+000                     1.00000E+000                                        0                     1.00000E+000                                        5                     1.00000E+000                                       -1                     1.00000E+000                                       -1                     1.00000E+000                                       -1                     1.00000E+000                     4.33966E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     7.12498E+033                     1.27491E+034                                        5                     7.72802E-002                                        4                     2.12318E-001                     0.00000E+000                     0.00000E+000                     1.68000E+001                     1.00000E+000                     3.05631E+004                     5.27497E+004                     1.68000E+100                     3.13986E-096                     7.18775E+006                     4.48767E+000                     4.36872E+000                     5.39092E+000                     4.20005E+000                     2.89435E-001                     6.66667E-001                     7.52318E+000                     6.93359E-001                     1.64077E+001                     8.57143E-001                     7.14284E-001                     2.71155E-001                     7.15500E-001                     2.70271E-001                     2.44729E-003                     7.17343E-004                     6.66017E-003                    -1.29169E+050                    -3.99454E-011                     2.34427E+052                     3.70634E+056                                        0                                        6                                        0                                        0                                        0                                        0                     5.57451E-001                     9.00000E+000                     2.90030E+003                     1.15000E+000                     1.59022E+001                     6.52210E+000                     5.54182E+000                     1.60452E-002                    -1.50897E-001                     2.46012E-003                    -2.72288E-002                     2.40000E+001                     1.68000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                     1.00000E+000                     1.00000E+000                     1.52087E+054                     4.98832E+052                     2.34427E+052                     1.59419E+054                     1.43794E+040                     0.00000E+000                    -1.03174E+037                     0.00000E+000                     1.43897E+040                     0.00000E+000                     9.96488E-001                     1.00285E+000                     1.00000E+000                     1.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     3.02494E-002                    -1.00000E+000                     0.00000E+000                     7.00000E-001                     1.00000E+000                     1.60530E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
